Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Earnings,Southern Maryland WIA,Maryland Average Monthly Earnings by Age,2023Q3,A01,14-18,TBD
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q4,54,"Professional, Scientific, and Technical Services",13364
Workers,Southern Maryland WIA,Maryland Workers by Industry,2021Q4,54,"Professional, Scientific, and Technical Services",14214
Workers,Southern Maryland WIA,Maryland Workers by Industry,2022Q4,54,"Professional, Scientific, and Technical Services",14227
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q1,92,Public Administration,3654
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q4,54,"Professional, Scientific, and Technical Services",11981
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q1,92,Public Administration,3807
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q1,92,Public Administration,4169
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q1,92,Public Administration,4309
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q1,92,Public Administration,4385
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q1,92,Public Administration,4791
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q1,92,Public Administration,4950
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q2,92,Public Administration,4130
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q1,92,Public Administration,5210
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q2,92,Public Administration,4228
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q2,92,Public Administration,3844
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q2,92,Public Administration,4050
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q2,92,Public Administration,3924
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q2,92,Public Administration,4544
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q2,92,Public Administration,4817
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q2,92,Public Administration,5008
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q3,92,Public Administration,3857
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q3,92,Public Administration,4152
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q3,92,Public Administration,4210
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q3,92,Public Administration,4317
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q3,92,Public Administration,4510
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q3,92,Public Administration,5021
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q3,92,Public Administration,5487
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q3,92,Public Administration,5559
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q4,92,Public Administration,4281
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q4,92,Public Administration,3875
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q4,92,Public Administration,3974
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q4,92,Public Administration,4040
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q4,92,Public Administration,4266
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q4,92,Public Administration,5677
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q4,92,Public Administration,6056
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q4,92,Public Administration,5513
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q1,92,Public Administration,45
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q1,92,Public Administration,43
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q1,92,Public Administration,57
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q1,92,Public Administration,83
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q1,92,Public Administration,57
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q1,92,Public Administration,-258
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q1,92,Public Administration,-109
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q1,92,Public Administration,-13
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q2,92,Public Administration,325
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q2,92,Public Administration,337
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q2,92,Public Administration,25
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q2,92,Public Administration,343
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q2,92,Public Administration,387
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q2,92,Public Administration,390
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q3,92,Public Administration,-314
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q3,92,Public Administration,-270
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q3,92,Public Administration,62
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q2,92,Public Administration,383
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q3,92,Public Administration,-271
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q2,92,Public Administration,472
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q3,92,Public Administration,-294
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q3,92,Public Administration,105
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q3,92,Public Administration,106
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q4,92,Public Administration,-55
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q3,92,Public Administration,645
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q4,92,Public Administration,-67
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q4,92,Public Administration,-66
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q4,92,Public Administration,-375
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q4,92,Public Administration,-43
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q4,92,Public Administration,-441
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q4,92,Public Administration,333
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q1,92,Public Administration,166
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q1,92,Public Administration,134
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q1,92,Public Administration,222
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q1,92,Public Administration,236
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q1,92,Public Administration,193
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q1,92,Public Administration,243
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q1,92,Public Administration,181
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2022Q1,92,Public Administration,175
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q2,92,Public Administration,795
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q4,92,Public Administration,-560
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q2,92,Public Administration,382
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q2,92,Public Administration,434
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q2,92,Public Administration,403
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q2,92,Public Administration,566
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q2,92,Public Administration,392
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q2,92,Public Administration,429
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2022Q2,92,Public Administration,557
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q3,92,Public Administration,282
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q3,92,Public Administration,332
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q3,92,Public Administration,361
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q3,92,Public Administration,812
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q3,92,Public Administration,376
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q3,92,Public Administration,354
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2022Q3,92,Public Administration,1071
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q3,92,Public Administration,550
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q4,92,Public Administration,208
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q4,92,Public Administration,199
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q4,92,Public Administration,367
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q4,92,Public Administration,318
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q4,92,Public Administration,454
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q4,92,Public Administration,245
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q4,92,Public Administration,361
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2022Q4,92,Public Administration,487
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q1,92,Public Administration,167
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q1,92,Public Administration,212
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q1,92,Public Administration,272
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q1,92,Public Administration,225
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q1,92,Public Administration,245
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q1,92,Public Administration,584
Separations,Southern Maryland WIA,Maryland Separations by Industry,2021Q1,92,Public Administration,320
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q2,92,Public Administration,309
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q2,92,Public Administration,623
Separations,Southern Maryland WIA,Maryland Separations by Industry,2022Q1,92,Public Administration,230
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q2,92,Public Administration,288
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q2,92,Public Administration,241
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q2,92,Public Administration,623
Separations,Southern Maryland WIA,Maryland Separations by Industry,2021Q2,92,Public Administration,234
Separations,Southern Maryland WIA,Maryland Separations by Industry,2022Q2,92,Public Administration,296
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q3,92,Public Administration,643
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q3,92,Public Administration,780
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q3,92,Public Administration,794
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q3,92,Public Administration,880
Separations,Southern Maryland WIA,Maryland Separations by Industry,2021Q3,92,Public Administration,673
Separations,Southern Maryland WIA,Maryland Separations by Industry,2022Q3,92,Public Administration,923
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q2,92,Public Administration,262
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q4,92,Public Administration,785
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q3,92,Public Administration,475
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q4,92,Public Administration,342
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q4,92,Public Administration,307
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q4,92,Public Administration,803
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q4,92,Public Administration,348
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q3,92,Public Administration,708
Separations,Southern Maryland WIA,Maryland Separations by Industry,2021Q4,92,Public Administration,841
Separations,Southern Maryland WIA,Maryland Separations by Industry,2022Q4,92,Public Administration,1111
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q4,92,Public Administration,400
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q1,92,Public Administration,4.1000000000000005
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q1,92,Public Administration,3.8
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q1,92,Public Administration,3.8
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q1,92,Public Administration,3.6999999999999997
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q1,92,Public Administration,4.3
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q1,92,Public Administration,4.3
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2021Q1,92,Public Administration,4.1000000000000005
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2022Q1,92,Public Administration,4.7
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q2,92,Public Administration,3.8
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q2,92,Public Administration,4.3
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q2,92,Public Administration,5.4
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q2,92,Public Administration,5.3
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q2,92,Public Administration,3.6999999999999997
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q2,92,Public Administration,4.8
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2021Q2,92,Public Administration,4
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2022Q2,92,Public Administration,5.5
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q3,92,Public Administration,5.6000000000000005
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q3,92,Public Administration,5.5
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q3,92,Public Administration,4.7
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2021Q3,92,Public Administration,10.5
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q3,92,Public Administration,5.4
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q3,92,Public Administration,6.5
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q3,92,Public Administration,5
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2022Q3,92,Public Administration,8.1
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q4,92,Public Administration,3.3000000000000003
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q4,92,Public Administration,3.9
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q4,92,Public Administration,6.9
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q4,92,Public Administration,4.8
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q4,92,Public Administration,3.5999999999999996
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q4,92,Public Administration,4.1000000000000005
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2021Q4,92,Public Administration,7.1
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2022Q4,92,Public Administration,8.1
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q1,92,Public Administration,4787
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q1,92,Public Administration,4893
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q1,92,Public Administration,4878
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q1,92,Public Administration,4779
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q1,92,Public Administration,4955
Workers,Southern Maryland WIA,Maryland Workers by Industry,2021Q1,92,Public Administration,5227
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q1,92,Public Administration,5051
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q2,92,Public Administration,4788
Workers,Southern Maryland WIA,Maryland Workers by Industry,2022Q1,92,Public Administration,3978
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q2,92,Public Administration,4830
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q2,92,Public Administration,4936
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q2,92,Public Administration,4950
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q2,92,Public Administration,4793
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q2,92,Public Administration,5038
Workers,Southern Maryland WIA,Maryland Workers by Industry,2022Q2,92,Public Administration,5057
Workers,Southern Maryland WIA,Maryland Workers by Industry,2021Q2,92,Public Administration,5115
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q3,92,Public Administration,5113
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q3,92,Public Administration,5217
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q3,92,Public Administration,5340
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q3,92,Public Administration,4788
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q3,92,Public Administration,5388
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q3,92,Public Administration,5272
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q4,92,Public Administration,4843
Workers,Southern Maryland WIA,Maryland Workers by Industry,2022Q3,92,Public Administration,5540
Workers,Southern Maryland WIA,Maryland Workers by Industry,2021Q3,92,Public Administration,5498
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q4,92,Public Administration,4945
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q4,92,Public Administration,4960
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q4,92,Public Administration,5402
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q4,92,Public Administration,5094
Workers,Southern Maryland WIA,Maryland Workers by Industry,2021Q4,92,Public Administration,5601
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q4,92,Public Administration,4894
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q1,53,Real Estate and Rental and Leasing,3596
Workers,Southern Maryland WIA,Maryland Workers by Industry,2022Q4,92,Public Administration,6183
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q1,53,Real Estate and Rental and Leasing,3665
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q1,53,Real Estate and Rental and Leasing,3934
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q1,53,Real Estate and Rental and Leasing,3851
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q1,53,Real Estate and Rental and Leasing,4378
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q1,53,Real Estate and Rental and Leasing,4267
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q1,53,Real Estate and Rental and Leasing,3670
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q1,53,Real Estate and Rental and Leasing,4443
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q2,53,Real Estate and Rental and Leasing,4165
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q2,53,Real Estate and Rental and Leasing,3953
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q2,53,Real Estate and Rental and Leasing,3849
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q2,53,Real Estate and Rental and Leasing,4069
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q2,53,Real Estate and Rental and Leasing,4089
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q2,53,Real Estate and Rental and Leasing,4097
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q2,53,Real Estate and Rental and Leasing,4741
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q3,53,Real Estate and Rental and Leasing,3856
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q2,53,Real Estate and Rental and Leasing,4703
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q3,53,Real Estate and Rental and Leasing,4878
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q3,53,Real Estate and Rental and Leasing,4030
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q3,53,Real Estate and Rental and Leasing,4197
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q3,53,Real Estate and Rental and Leasing,4103
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q3,53,Real Estate and Rental and Leasing,4537
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q3,53,Real Estate and Rental and Leasing,5551
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q4,53,Real Estate and Rental and Leasing,4968
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q3,53,Real Estate and Rental and Leasing,4906
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q4,53,Real Estate and Rental and Leasing,4861
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q4,53,Real Estate and Rental and Leasing,4737
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q4,53,Real Estate and Rental and Leasing,4713
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q4,53,Real Estate and Rental and Leasing,4381
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q4,53,Real Estate and Rental and Leasing,5140
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q4,53,Real Estate and Rental and Leasing,5592
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2022Q4,53,Real Estate and Rental and Leasing,5120
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q1,53,Real Estate and Rental and Leasing,17
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q1,53,Real Estate and Rental and Leasing,14
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q1,53,Real Estate and Rental and Leasing,11
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q1,53,Real Estate and Rental and Leasing,22
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q1,53,Real Estate and Rental and Leasing,-4
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q1,53,Real Estate and Rental and Leasing,-75
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q1,53,Real Estate and Rental and Leasing,6
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q2,53,Real Estate and Rental and Leasing,56
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q2,53,Real Estate and Rental and Leasing,46
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q1,53,Real Estate and Rental and Leasing,36
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q2,53,Real Estate and Rental and Leasing,55
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q2,53,Real Estate and Rental and Leasing,38
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q2,53,Real Estate and Rental and Leasing,39
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q2,53,Real Estate and Rental and Leasing,29
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q2,53,Real Estate and Rental and Leasing,42
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q2,53,Real Estate and Rental and Leasing,-15
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q3,53,Real Estate and Rental and Leasing,32
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q3,53,Real Estate and Rental and Leasing,-12
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q3,53,Real Estate and Rental and Leasing,7
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q3,53,Real Estate and Rental and Leasing,11
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q3,53,Real Estate and Rental and Leasing,13
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q3,53,Real Estate and Rental and Leasing,8
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q3,53,Real Estate and Rental and Leasing,-4
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q4,53,Real Estate and Rental and Leasing,0
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q4,53,Real Estate and Rental and Leasing,-81
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q4,53,Real Estate and Rental and Leasing,-64
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q3,53,Real Estate and Rental and Leasing,5
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q4,53,Real Estate and Rental and Leasing,-26
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q4,53,Real Estate and Rental and Leasing,-16
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q4,53,Real Estate and Rental and Leasing,-18
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2022Q4,53,Real Estate and Rental and Leasing,-52
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q4,53,Real Estate and Rental and Leasing,0
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q1,53,Real Estate and Rental and Leasing,99
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q1,53,Real Estate and Rental and Leasing,101
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q1,53,Real Estate and Rental and Leasing,131
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q1,53,Real Estate and Rental and Leasing,99
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q1,53,Real Estate and Rental and Leasing,107
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2022Q1,53,Real Estate and Rental and Leasing,92
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q1,53,Real Estate and Rental and Leasing,95
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q1,53,Real Estate and Rental and Leasing,80
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q2,53,Real Estate and Rental and Leasing,139
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q2,53,Real Estate and Rental and Leasing,153
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q2,53,Real Estate and Rental and Leasing,165
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q2,53,Real Estate and Rental and Leasing,124
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q2,53,Real Estate and Rental and Leasing,100
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q2,53,Real Estate and Rental and Leasing,63
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q2,53,Real Estate and Rental and Leasing,100
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2022Q2,53,Real Estate and Rental and Leasing,148
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q3,53,Real Estate and Rental and Leasing,176
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q3,53,Real Estate and Rental and Leasing,121
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q3,53,Real Estate and Rental and Leasing,173
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q3,53,Real Estate and Rental and Leasing,124
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q3,53,Real Estate and Rental and Leasing,109
