Location,Time,Indicator,Indicator_Status,Indicator_Value,Employment_Status,QWI-Status,Amount,Unemployment_Rate
Maryland,2020Q4,Maryland Average Earnings by Industry,44-45,Retail Trade,,Earnings,3705,
Maryland,2015Q1,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-15641,
Maryland,2021Q4,Maryland Average Earnings by Industry,44-45,Retail Trade,,Earnings,3907,
Maryland,2017Q1,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-12554,
Maryland,2016Q1,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-11718,
Maryland,2019Q1,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-11642,
Maryland,2018Q1,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-11427,
Maryland,2020Q1,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-23971,
Maryland,2021Q1,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-7462,
Maryland,2015Q2,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,5773,
Maryland,2016Q2,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,5544,
Maryland,2017Q2,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,3821,
Maryland,2018Q2,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,3257,
Maryland,2020Q2,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-4829,
Maryland,2019Q2,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,2967,
Maryland,2021Q2,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,6571,
Maryland,2016Q3,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-2592,
Maryland,2015Q3,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-1469,
Maryland,2017Q3,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-2294,
Maryland,2018Q3,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-2818,
Maryland,2019Q3,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,-1514,
Maryland,2020Q3,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,8449,
Maryland,2021Q3,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,964,
Maryland,2015Q4,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,11819,
Maryland,2016Q4,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,6739,
Maryland,2017Q4,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,7956,
Maryland,2018Q4,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,6854,
Maryland,2019Q4,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,8876,
Maryland,2015Q1,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,34349,
Maryland,2021Q4,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,4711,
Maryland,2016Q1,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,34882,
Maryland,2020Q4,Maryland Job Net Change by Industry,44-45,Retail Trade,,Job Change,8962,
Maryland,2017Q1,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,36801,
Maryland,2018Q1,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,37540,
Maryland,2021Q1,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,35919,
Maryland,2015Q2,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,51642,
Maryland,2016Q2,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,51948,
Maryland,2020Q1,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,38954,
Maryland,2019Q1,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,35414,
Maryland,2017Q2,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,50731,
Maryland,2019Q2,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,49464,
Maryland,2018Q2,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,49013,
Maryland,2020Q2,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,38620,
Maryland,2016Q3,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,56718,
Maryland,2021Q2,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,54648,
Maryland,2015Q3,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,53631,
Maryland,2017Q3,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,51672,
Maryland,2018Q3,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,50147,
Maryland,2019Q3,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,50590,
Maryland,2021Q3,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,59699,
Maryland,2020Q3,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,49517,
Maryland,2016Q4,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,63046,
Maryland,2015Q4,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,68185,
Maryland,2017Q4,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,62402,
Maryland,2018Q4,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,61599,
Maryland,2019Q4,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,63685,
Maryland,2021Q4,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,71258,
Maryland,2020Q4,Maryland New Hires by Industry,44-45,Retail Trade,,New Hires,61696,
Maryland,2015Q1,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,54091,
Maryland,2016Q1,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,50123,
Maryland,2017Q1,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,53242,
Maryland,2018Q1,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,52733,
Maryland,2019Q1,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,50697,
Maryland,2020Q1,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,66615,
Maryland,2021Q1,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,47547,
Maryland,2015Q2,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,51162,
Maryland,2016Q2,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,51811,
Maryland,2018Q2,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,50513,
Maryland,2017Q2,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,51956,
Maryland,2019Q2,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,51148,
Maryland,2015Q3,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,59265,
Maryland,2021Q2,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,53328,
Maryland,2020Q2,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,47572,
Maryland,2016Q3,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,63826,
Maryland,2017Q3,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,57910,
Maryland,2018Q3,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,56767,
Maryland,2019Q3,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,55980,
Maryland,2020Q3,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,50988,
Maryland,2021Q3,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,63111,
Maryland,2015Q4,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,64798,
Maryland,2017Q4,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,59633,
Maryland,2018Q4,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,60192,
Maryland,2016Q4,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,61421,
Maryland,2019Q4,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,60449,
Maryland,2020Q4,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,60886,
Maryland,2015Q1,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.899999999999999
Maryland,2021Q4,Maryland Separations by Industry,44-45,Retail Trade,,Seperation,73069,
Maryland,2016Q1,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,12.8
Maryland,2018Q1,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.600000000000001
Maryland,2019Q1,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.700000000000001
Maryland,2017Q1,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.700000000000001
Maryland,2021Q1,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,13
Maryland,2020Q1,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.799999999999999
Maryland,2015Q2,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.100000000000001
Maryland,2016Q2,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.299999999999999
Maryland,2017Q2,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10
Maryland,2018Q2,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.2
Maryland,2019Q2,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,9.9
Maryland,2020Q2,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.299999999999999
Maryland,2021Q2,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.9
Maryland,2015Q3,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.5
Maryland,2016Q3,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11
Maryland,2017Q3,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.8
Maryland,2018Q3,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.9
Maryland,2019Q3,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11
Maryland,2020Q3,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.299999999999999
Maryland,2021Q3,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,13.100000000000001
Maryland,2015Q4,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.8
Maryland,2016Q4,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.4
Maryland,2018Q4,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,10.8
Maryland,2017Q4,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11
Maryland,2019Q4,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,13.100000000000001
Maryland,2020Q4,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,11.899999999999999
Maryland,2015Q1,Maryland Workers by Industry,44-45,Retail Trade,,Workers,294945,
Maryland,2017Q1,Maryland Workers by Industry,44-45,Retail Trade,,Workers,293435,
Maryland,2021Q4,Maryland Turnover Rate by Industry,44-45,Retail Trade,,Turnover Rate,12.1
Maryland,2016Q1,Maryland Workers by Industry,44-45,Retail Trade,,Workers,295910,
Maryland,2018Q1,Maryland Workers by Industry,44-45,Retail Trade,,Workers,289388,
Maryland,2019Q1,Maryland Workers by Industry,44-45,Retail Trade,,Workers,285007,
Maryland,2020Q1,Maryland Workers by Industry,44-45,Retail Trade,,Workers,282920,
Maryland,2016Q2,Maryland Workers by Industry,44-45,Retail Trade,,Workers,284091,
Maryland,2015Q2,Maryland Workers by Industry,44-45,Retail Trade,,Workers,279562,
Maryland,2017Q2,Maryland Workers by Industry,44-45,Retail Trade,,Workers,280879,
Maryland,2021Q1,Maryland Workers by Industry,44-45,Retail Trade,,Workers,269277,
Maryland,2018Q2,Maryland Workers by Industry,44-45,Retail Trade,,Workers,277902,
Maryland,2021Q2,Maryland Workers by Industry,44-45,Retail Trade,,Workers,261752,
Maryland,2015Q3,Maryland Workers by Industry,44-45,Retail Trade,,Workers,285456,
Maryland,2019Q2,Maryland Workers by Industry,44-45,Retail Trade,,Workers,272310,
Maryland,2016Q3,Maryland Workers by Industry,44-45,Retail Trade,,Workers,289439,
Maryland,2020Q2,Maryland Workers by Industry,44-45,Retail Trade,,Workers,257077,
Maryland,2017Q3,Maryland Workers by Industry,44-45,Retail Trade,,Workers,284628,
Maryland,2021Q3,Maryland Workers by Industry,44-45,Retail Trade,,Workers,268533,
Maryland,2015Q4,Maryland Workers by Industry,44-45,Retail Trade,,Workers,283927,
Maryland,2019Q3,Maryland Workers by Industry,44-45,Retail Trade,,Workers,275423,
Maryland,2020Q3,Maryland Workers by Industry,44-45,Retail Trade,,Workers,252407,
Maryland,2018Q3,Maryland Workers by Industry,44-45,Retail Trade,,Workers,279877,
Maryland,2016Q4,Maryland Workers by Industry,44-45,Retail Trade,,Workers,286896,
Maryland,2017Q4,Maryland Workers by Industry,44-45,Retail Trade,,Workers,282275,
Maryland,2019Q4,Maryland Workers by Industry,44-45,Retail Trade,,Workers,274582,
Maryland,2018Q4,Maryland Workers by Industry,44-45,Retail Trade,,Workers,276678,
Maryland,2021Q4,Maryland Workers by Industry,44-45,Retail Trade,,Workers,269527,
Maryland,2015Q1,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4713,
Maryland,2020Q4,Maryland Workers by Industry,44-45,Retail Trade,,Workers,260780,
Maryland,2017Q1,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4752,
Maryland,2019Q1,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4752,
Maryland,2020Q1,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4592,
Maryland,2021Q1,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4092,
Maryland,2015Q2,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4418,
Maryland,2018Q1,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4833,
Maryland,2016Q1,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4613,
Maryland,2016Q2,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4440,
Maryland,2017Q2,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4605,
Maryland,2020Q2,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4341,
Maryland,2018Q2,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4522,
Maryland,2021Q2,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4697,
Maryland,2019Q2,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4552,
Maryland,2015Q3,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4250,
Maryland,2016Q3,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4575,
Maryland,2017Q3,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4426,
Maryland,2019Q3,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4442,
Maryland,2018Q3,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4449,
Maryland,2020Q3,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4513,
Maryland,2021Q3,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4939,
Maryland,2015Q4,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4799,
Maryland,2016Q4,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4836,
Maryland,2017Q4,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4708,
Maryland,2018Q4,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4775,
Maryland,2019Q4,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4660,
Maryland,2020Q4,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,4790,
Maryland,2021Q4,Maryland Average Earnings by Industry,48-49,Transportation and Warehousing,,Earnings,5578,
Maryland,2015Q1,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-3466,
Maryland,2016Q1,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-2428,
Maryland,2017Q1,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-3672,
Maryland,2018Q1,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-3822,
Maryland,2019Q1,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-5262,
Maryland,2021Q1,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-7041,
Maryland,2020Q1,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-9544,
Maryland,2015Q2,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,2524,
Maryland,2017Q2,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,2191,
Maryland,2016Q2,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,1765,
Maryland,2018Q2,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,1419,
Maryland,2020Q2,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,6558,
Maryland,2019Q2,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,4251,
Maryland,2021Q2,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-20759,
Maryland,2015Q3,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,2692,
Maryland,2016Q3,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,1339,
Maryland,2017Q3,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,1995,
Maryland,2018Q3,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,1772,
Maryland,2020Q3,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-727,
Maryland,2019Q3,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,4065,
Maryland,2021Q3,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,-2974,
Maryland,2015Q4,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,979,
Maryland,2016Q4,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,947,
Maryland,2017Q4,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,2565,
Maryland,2019Q4,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,8415,
Maryland,2018Q4,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,3825,
Maryland,2020Q4,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,7089,
Maryland,2021Q4,Maryland Job Net Change by Industry,48-49,Transportation and Warehousing,,Job Change,3003,
Maryland,2016Q1,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,8393,
Maryland,2017Q1,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,8608,
Maryland,2015Q1,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,8319,
Maryland,2018Q1,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,10320,
Maryland,2019Q1,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,10889,
Maryland,2020Q1,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,15490,
Maryland,2015Q2,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,12350,
Maryland,2017Q2,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,13629,
Maryland,2016Q2,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,11867,
Maryland,2021Q1,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,16691,
Maryland,2018Q2,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,14978,
Maryland,2019Q2,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,18110,
Maryland,2021Q2,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,22514,
Maryland,2020Q2,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,31597,
Maryland,2016Q3,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,14361,
Maryland,2015Q3,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,13777,
Maryland,2017Q3,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,15624,
Maryland,2018Q3,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,16288,
Maryland,2020Q3,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,28533,
Maryland,2021Q3,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,19403,
Maryland,2019Q3,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,23252,
Maryland,2015Q4,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,18600,
Maryland,2016Q4,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,20417,
Maryland,2017Q4,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,22403,
Maryland,2018Q4,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,26881,
Maryland,2020Q4,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,44483,
Maryland,2019Q4,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,35085,
Maryland,2021Q4,Maryland New Hires by Industry,48-49,Transportation and Warehousing,,New Hires,25820,
Maryland,2015Q1,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,13009,
Maryland,2016Q1,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,11880,
Maryland,2017Q1,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,13262,
Maryland,2018Q1,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,15409,
Maryland,2019Q1,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,17183,
Maryland,2021Q1,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,26515,
Maryland,2020Q1,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,26302,
Maryland,2015Q2,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,12127,
Maryland,2016Q2,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,12265,
Maryland,2017Q2,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,13784,
Maryland,2018Q2,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,15510,
Maryland,2019Q2,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,16212,
Maryland,2020Q2,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,27224,
Maryland,2016Q3,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,14779,
Maryland,2021Q2,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,46356,
Maryland,2015Q3,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,12562,
Maryland,2017Q3,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,15348,
Maryland,2018Q3,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,16109,
Maryland,2019Q3,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,20921,
Maryland,2020Q3,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,32826,
Maryland,2021Q3,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,24409,
Maryland,2015Q4,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,19845,
Maryland,2016Q4,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,21614,
Maryland,2017Q4,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,21979,
Maryland,2018Q4,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,25757,
Maryland,2019Q4,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,29178,
Maryland,2021Q4,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,25742,
Maryland,2020Q4,Maryland Separations by Industry,48-49,Transportation and Warehousing,,Seperation,42522,
Maryland,2015Q1,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.5
Maryland,2016Q1,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.6
Maryland,2017Q1,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.4
Maryland,2018Q1,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,9.5
Maryland,2019Q1,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,10.8
Maryland,2020Q1,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,12.7
Maryland,2021Q1,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,21.2
Maryland,2015Q2,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,6.9
Maryland,2017Q2,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,7.000000000000001
Maryland,2016Q2,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,7.3
Maryland,2018Q2,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,7.199999999999999
Maryland,2019Q2,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,7.8
Maryland,2020Q2,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,10.100000000000001
Maryland,2021Q2,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,10.5
Maryland,2015Q3,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,9.3
Maryland,2016Q3,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.6
Maryland,2017Q3,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,9
Maryland,2019Q3,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,10.4
Maryland,2018Q3,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,10.299999999999999
Maryland,2020Q3,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,11.200000000000001
Maryland,2021Q3,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,10
Maryland,2015Q4,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.4
Maryland,2016Q4,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.200000000000001
Maryland,2017Q4,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.7
Maryland,2018Q4,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,8.9
Maryland,2020Q4,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,11.4
Maryland,2019Q4,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,12.2
Maryland,2021Q4,Maryland Turnover Rate by Industry,48-49,Transportation and Warehousing,,Turnover Rate,10.2
Maryland,2015Q1,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,86101,
Maryland,2016Q1,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,88564,
Maryland,2018Q1,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,95712,
Maryland,2019Q1,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,98089,
